location,continent,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Bermuda,,2021-01-19,1665.0,,,236.0,,,,3790.0
Bermuda,,2021-01-20,1665.0,,,222.0,,,,3565.0
Bermuda,,2021-01-21,1665.0,,,209.0,,,,3356.0
Bermuda,,2021-01-22,1665.0,,,195.0,,,,3131.0
Bermuda,,2021-01-23,2932.0,2932.0,,181.0,4.71,4.71,,2907.0
Bermuda,,2021-01-24,2932.0,,,195.0,,,,3131.0
Bermuda,,2021-01-25,2932.0,,,209.0,,,,3356.0
Bermuda,,2021-01-26,2932.0,,,224.0,,,,3597.0
Bermuda,,2021-01-27,2932.0,,,238.0,,,,3822.0
Bermuda,,2021-01-28,2932.0,,,252.0,,,,4047.0
Bermuda,,2021-01-29,2932.0,,,266.0,,,,4272.0
Bermuda,,2021-01-30,4897.0,4897.0,,281.0,7.86,7.86,,4512.0
Bermuda,,2021-01-31,4897.0,,,326.0,,,,5235.0
Bermuda,,2021-02-01,4897.0,,,372.0,,,,5974.0
Bermuda,,2021-02-02,4897.0,,,417.0,,,,6696.0
Bermuda,,2021-02-03,4897.0,,,463.0,,,,7435.0
Bermuda,,2021-02-04,4897.0,,,509.0,,,,8174.0
Bermuda,,2021-02-05,4897.0,,,554.0,,,,8896.0
Bermuda,,2021-02-06,9095.0,7504.0,1591.0,600.0,14.61,12.05,2.55,9635.0
Bermuda,,2021-02-07,9095.0,,,557.0,,,,8944.0
Bermuda,,2021-02-08,9095.0,,,515.0,,,,8270.0
Bermuda,,2021-02-09,10000.0,8400.0,1600.0,472.0,16.06,13.49,2.57,7580.0
Bermuda,,2021-02-10,10000.0,,,461.0,,,,7403.0
Bermuda,,2021-02-11,10000.0,,,451.0,,,,7242.0
Bermuda,,2021-02-12,10000.0,,,440.0,,,,7066.0
Bermuda,,2021-02-13,10000.0,,,430.0,,,,6905.0
Bermuda,,2021-02-14,10000.0,,,462.0,,,,7419.0
Bermuda,,2021-02-15,13155.0,,,494.0,21.12,,,7933.0
Bermuda,,2021-02-16,13155.0,,,531.0,,,,8527.0
Bermuda,,2021-02-17,13155.0,,,536.0,,,,8607.0
Bermuda,,2021-02-18,13155.0,,,540.0,,,,8671.0
Bermuda,,2021-02-19,13155.0,,,545.0,,,,8752.0
Bermuda,,2021-02-20,13155.0,,,550.0,,,,8832.0
Bermuda,,2021-02-21,13155.0,,,555.0,,,,8912.0
Bermuda,,2021-02-22,17073.0,12304.0,4769.0,560.0,27.42,19.76,7.66,8993.0
Bermuda,,2021-02-23,17073.0,,,584.0,,,,9378.0
Bermuda,,2021-02-24,17073.0,,,607.0,,,,9747.0
Bermuda,,2021-02-25,17073.0,,,631.0,,,,10133.0
Bermuda,,2021-02-26,17073.0,,,655.0,,,,10518.0
Bermuda,,2021-02-27,20705.0,13659.0,7046.0,679.0,33.25,21.93,11.31,10904.0
Bermuda,,2021-02-28,20705.0,,,648.0,,,,10406.0
Bermuda,,2021-03-01,21387.0,,,616.0,34.34,,,9892.0
Bermuda,,2021-03-02,21387.0,,,695.0,,,,11161.0
Bermuda,,2021-03-03,23939.0,15294.0,8645.0,773.0,38.44,24.56,13.88,12413.0
Bermuda,,2021-03-04,23939.0,,,747.0,,,,11996.0
Bermuda,,2021-03-05,23939.0,,,720.0,,,,11562.0
Bermuda,,2021-03-06,23939.0,,,694.0,,,,11144.0
Bermuda,,2021-03-07,23939.0,,,723.0,,,,11610.0
Bermuda,,2021-03-08,23939.0,,,751.0,,,,12060.0
Bermuda,,2021-03-09,23939.0,,,646.0,,,,10374.0
Bermuda,,2021-03-10,27727.0,17395.0,10332.0,541.0,44.52,27.93,16.59,8688.0
Bermuda,,2021-03-11,27727.0,,,543.0,,,,8720.0
Bermuda,,2021-03-12,27727.0,,,544.0,,,,8736.0
Bermuda,,2021-03-13,27727.0,,,545.0,,,,8752.0
Bermuda,,2021-03-14,27727.0,,,547.0,,,,8784.0
Bermuda,,2021-03-15,30481.0,18807.0,11674.0,548.0,48.95,30.2,18.75,8800.0
Bermuda,,2021-03-16,30481.0,,,547.0,,,,8784.0
Bermuda,,2021-03-17,30481.0,,,545.0,,,,8752.0
Bermuda,,2021-03-18,30481.0,,,543.0,,,,8720.0
Bermuda,,2021-03-19,30481.0,,,540.0,,,,8671.0
Bermuda,,2021-03-20,30481.0,,,537.0,,,,8623.0
Bermuda,,2021-03-21,30481.0,,,535.0,,,,8591.0
Bermuda,,2021-03-22,34204.0,21049.0,13155.0,532.0,54.93,33.8,21.12,8543.0
Bermuda,,2021-03-23,34204.0,,,558.0,,,,8961.0
Bermuda,,2021-03-24,34204.0,,,585.0,,,,9394.0
Bermuda,,2021-03-25,34204.0,,,611.0,,,,9812.0
Bermuda,,2021-03-26,34204.0,,,638.0,,,,10245.0
Bermuda,,2021-03-27,37788.0,22417.0,15371.0,664.0,60.68,36.0,24.68,10663.0
Bermuda,,2021-03-28,37788.0,,,648.0,,,,10406.0
Bermuda,,2021-03-29,37788.0,,,632.0,,,,10149.0
Bermuda,,2021-03-30,37788.0,,,590.0,,,,9474.0
Bermuda,,2021-03-31,37788.0,,,547.0,,,,8784.0
Bermuda,,2021-04-01,37788.0,,,505.0,,,,8109.0
Bermuda,,2021-04-02,37788.0,,,463.0,,,,7435.0
Bermuda,,2021-04-03,37788.0,,,420.0,,,,6744.0
Bermuda,,2021-04-04,41152.0,23791.0,17361.0,420.0,66.08,38.2,27.88,6744.0
Bermuda,,2021-04-05,41152.0,,,470.0,,,,7547.0
Bermuda,,2021-04-06,41152.0,,,520.0,,,,8350.0
Bermuda,,2021-04-07,41152.0,,,570.0,,,,9153.0
Bermuda,,2021-04-08,41152.0,,,619.0,,,,9940.0
Bermuda,,2021-04-09,41152.0,,,669.0,,,,10743.0
Bermuda,,2021-04-10,45761.0,25781.0,19980.0,718.0,73.48,41.4,32.08,11530.0
Bermuda,,2021-04-11,45761.0,,,763.0,,,,12253.0
Bermuda,,2021-04-12,45761.0,,,757.0,,,,12156.0
Bermuda,,2021-04-13,45761.0,,,752.0,,,,12076.0
Bermuda,,2021-04-14,45761.0,,,747.0,,,,11996.0
Bermuda,,2021-04-15,45761.0,,,741.0,,,,11899.0
Bermuda,,2021-04-16,45761.0,,,736.0,,,,11819.0
Bermuda,,2021-04-17,45761.0,,,731.0,,,,11739.0
Bermuda,,2021-04-18,45761.0,,,731.0,,,,11739.0
Bermuda,,2021-04-19,52337.0,30094.0,22243.0,731.0,84.04,48.33,35.72,11739.0
Bhutan,Asia,2021-03-26,0.0,0.0,,,0.0,0.0,,
Bhutan,Asia,2021-03-27,85949.0,85949.0,,85949.0,11.14,11.14,,111389.0
Bhutan,Asia,2021-03-28,183271.0,183271.0,,91636.0,23.75,23.75,,118759.0
Bhutan,Asia,2021-03-29,274703.0,274703.0,,91568.0,35.6,35.6,,118671.0
Bhutan,Asia,2021-03-30,340917.0,340917.0,,85229.0,44.18,44.18,,110456.0
Bhutan,Asia,2021-03-31,394765.0,394765.0,,78953.0,51.16,51.16,,102322.0
Bhutan,Asia,2021-04-01,434837.0,434837.0,,72473.0,56.35,56.35,,93924.0
Bhutan,Asia,2021-04-02,453595.0,453595.0,,64799.0,58.79,58.79,,83979.0
Bhutan,Asia,2021-04-03,459752.0,459752.0,,53400.0,59.58,59.58,,69206.0
Bhutan,Asia,2021-04-04,466811.0,466811.0,,40506.0,60.5,60.5,,52495.0
Bhutan,Asia,2021-04-05,468297.0,468297.0,,27656.0,60.69,60.69,,35842.0
Bhutan,Asia,2021-04-06,469664.0,469664.0,,18392.0,60.87,60.87,,23836.0
Bhutan,Asia,2021-04-07,470976.0,470976.0,,10887.0,61.04,61.04,,14109.0
Bhutan,Asia,2021-04-08,472139.0,472139.0,,5329.0,61.19,61.19,,6906.0
Bhutan,Asia,2021-04-09,473393.0,473393.0,,2828.0,61.35,61.35,,3665.0
Bhutan,Asia,2021-04-10,474175.0,474175.0,,2060.0,61.45,61.45,,2670.0
Bhutan,Asia,2021-04-11,474303.0,474303.0,,1070.0,61.47,61.47,,1387.0
Bhutan,Asia,2021-04-12,475651.0,475651.0,,1051.0,61.64,61.64,,1362.0
Bhutan,Asia,2021-04-13,476740.0,476740.0,,1011.0,61.78,61.78,,1310.0
Bhutan,Asia,2021-04-14,477060.0,477060.0,,869.0,61.83,61.83,,1126.0
Bhutan,Asia,2021-04-15,477631.0,477631.0,,785.0,61.9,61.9,,1017.0
Bhutan,Asia,2021-04-16,478219.0,478219.0,,689.0,61.98,61.98,,893.0
Bhutan,Asia,2021-04-17,478495.0,478495.0,,617.0,62.01,62.01,,800.0
Bhutan,Asia,2021-04-18,478533.0,478533.0,,604.0,62.02,62.02,,783.0
Bhutan,Asia,2021-04-19,478879.0,478879.0,,461.0,62.06,62.06,,597.0
Bhutan,Asia,2021-04-20,479032.0,479032.0,,327.0,62.08,62.08,,424.0
Bhutan,Asia,2021-04-21,479333.0,479333.0,,325.0,62.12,62.12,,421.0
Bhutan,Asia,2021-04-22,479354.0,479354.0,,246.0,62.12,62.12,,319.0
Bhutan,Asia,2021-04-23,479495.0,479495.0,,182.0,62.14,62.14,,236.0
Bhutan,Asia,2021-04-24,479679.0,479679.0,,169.0,62.17,62.17,,219.0
Bhutan,Asia,2021-04-25,479686.0,479686.0,,165.0,62.17,62.17,,214.0
Bolivia,South America,2021-01-28,0.0,,,,0.0,,,
Bolivia,South America,2021-01-29,12.0,,,12.0,0.0,,,1.0
Bolivia,South America,2021-01-30,39.0,,,20.0,0.0,,,2.0
Bolivia,South America,2021-01-31,67.0,,,22.0,0.0,,,2.0
Bolivia,South America,2021-02-01,570.0,,,142.0,0.0,,,12.0
Bolivia,South America,2021-02-02,1593.0,,,319.0,0.01,,,27.0
Bolivia,South America,2021-02-03,3560.0,,,593.0,0.03,,,51.0
Bolivia,South America,2021-02-04,3560.0,,,627.0,,,,54.0
Bolivia,South America,2021-02-05,3560.0,,,743.0,,,,64.0
Bolivia,South America,2021-02-06,3560.0,,,857.0,,,,73.0
Bolivia,South America,2021-02-07,3560.0,,,971.0,,,,83.0
Bolivia,South America,2021-02-08,3560.0,,,1017.0,,,,87.0
Bolivia,South America,2021-02-09,3560.0,,,989.0,,,,85.0
Bolivia,South America,2021-02-10,3560.0,,,826.0,,,,71.0
Bolivia,South America,2021-02-11,10167.0,,,826.0,0.09,,,71.0
Bolivia,South America,2021-02-12,10167.0,,,778.0,,,,67.0
Bolivia,South America,2021-02-13,10167.0,,,730.0,,,,63.0
Bolivia,South America,2021-02-14,10167.0,,,682.0,,,,58.0
Bolivia,South America,2021-02-15,10167.0,,,634.0,,,,54.0
Bolivia,South America,2021-02-16,10167.0,,,586.0,,,,50.0
Bolivia,South America,2021-02-17,10167.0,,,538.0,,,,46.0
Bolivia,South America,2021-02-18,10167.0,,,491.0,,,,42.0
Bolivia,South America,2021-02-19,10167.0,,,491.0,,,,42.0
Bolivia,South America,2021-02-20,10167.0,,,491.0,,,,42.0
Bolivia,South America,2021-02-21,10167.0,,,491.0,,,,42.0
Bolivia,South America,2021-02-22,10167.0,,,491.0,,,,42.0
Bolivia,South America,2021-02-23,10167.0,,,491.0,,,,42.0
Bolivia,South America,2021-02-24,10167.0,,,491.0,,,,42.0
Bolivia,South America,2021-02-25,10167.0,,,491.0,,,,42.0
Bolivia,South America,2021-02-26,10167.0,,,491.0,,,,42.0
Bolivia,South America,2021-02-27,10167.0,,,491.0,,,,42.0
Bolivia,South America,2021-02-28,10167.0,,,491.0,,,,42.0
Bolivia,South America,2021-03-01,10167.0,,,491.0,,,,42.0
Bolivia,South America,2021-03-02,19487.0,10325.0,9162.0,491.0,0.17,0.09,0.08,42.0
Bolivia,South America,2021-03-03,19865.0,10325.0,9540.0,474.0,0.17,0.09,0.08,41.0
Bolivia,South America,2021-03-04,20025.0,10325.0,9700.0,427.0,0.17,0.09,0.08,37.0
Bolivia,South America,2021-03-05,20110.0,10325.0,9785.0,369.0,0.17,0.09,0.08,32.0
Bolivia,South America,2021-03-06,106182.0,96397.0,9785.0,12595.0,0.91,0.83,0.08,1079.0
Bolivia,South America,2021-03-07,106905.0,97120.0,9785.0,12628.0,0.92,0.83,0.08,1082.0
Bolivia,South America,2021-03-08,112066.0,102236.0,9830.0,13296.0,0.96,0.88,0.08,1139.0
Bolivia,South America,2021-03-09,119080.0,109210.0,9870.0,14228.0,1.02,0.94,0.08,1219.0
Bolivia,South America,2021-03-10,126889.0,117011.0,9878.0,15289.0,1.09,1.0,0.08,1310.0
Bolivia,South America,2021-03-11,132286.0,122348.0,9938.0,16037.0,1.13,1.05,0.09,1374.0
Bolivia,South America,2021-03-12,137150.0,127199.0,9951.0,16720.0,1.17,1.09,0.09,1432.0
Bolivia,South America,2021-03-13,137787.0,127836.0,9951.0,4515.0,1.18,1.1,0.09,387.0
Bolivia,South America,2021-03-14,138218.0,128267.0,9951.0,4473.0,1.18,1.1,0.09,383.0
Bolivia,South America,2021-03-15,141810.0,131814.0,9996.0,4249.0,1.21,1.13,0.09,364.0
Bolivia,South America,2021-03-16,146039.0,136032.0,10007.0,3851.0,1.25,1.17,0.09,330.0
Bolivia,South America,2021-03-17,150593.0,140532.0,10061.0,3386.0,1.29,1.2,0.09,290.0
Bolivia,South America,2021-03-18,155945.0,144816.0,11129.0,3380.0,1.34,1.24,0.1,290.0
Bolivia,South America,2021-03-19,164984.0,148045.0,16939.0,3976.0,1.41,1.27,0.15,341.0
Bolivia,South America,2021-03-20,167160.0,148588.0,18572.0,4196.0,1.43,1.27,0.16,359.0
Bolivia,South America,2021-03-21,168477.0,148975.0,19502.0,4323.0,1.44,1.28,0.17,370.0
Bolivia,South America,2021-03-22,180187.0,151952.0,28235.0,5482.0,1.54,1.3,0.24,470.0
Bolivia,South America,2021-03-23,198104.0,155962.0,42142.0,7438.0,1.7,1.34,0.36,637.0
Bolivia,South America,2021-03-24,218201.0,160904.0,57297.0,9658.0,1.87,1.38,0.49,827.0
Bolivia,South America,2021-03-25,238178.0,166737.0,71441.0,11748.0,2.04,1.43,0.61,1006.0
Bolivia,South America,2021-03-26,259171.0,173264.0,85907.0,13455.0,2.22,1.48,0.74,1153.0
Bolivia,South America,2021-03-27,263144.0,174799.0,88315.0,13712.0,2.25,1.5,0.76,1175.0
Bolivia,South America,2021-03-28,263887.0,175169.0,88718.0,13630.0,2.26,1.5,0.76,1168.0
Bolivia,South America,2021-03-29,275810.0,180484.0,95326.0,13660.0,2.36,1.55,0.82,1170.0
Bolivia,South America,2021-03-30,289351.0,186985.0,102366.0,13035.0,2.48,1.6,0.88,1117.0
Bolivia,South America,2021-03-31,304185.0,194880.0,109305.0,12283.0,2.61,1.67,0.94,1052.0
Bolivia,South America,2021-04-01,318115.0,203103.0,115012.0,11420.0,2.73,1.74,0.99,978.0
Bolivia,South America,2021-04-02,320065.0,204097.0,115968.0,8699.0,2.74,1.75,0.99,745.0
Bolivia,South America,2021-04-03,321807.0,205115.0,116692.0,8380.0,2.76,1.76,1.0,718.0
Bolivia,South America,2021-04-04,323081.0,206003.0,117078.0,8456.0,2.77,1.76,1.0,724.0
Bolivia,South America,2021-04-05,339633.0,215926.0,123707.0,9118.0,2.91,1.85,1.06,781.0
Bolivia,South America,2021-04-06,357924.0,229556.0,128368.0,9796.0,3.07,1.97,1.1,839.0
Bolivia,South America,2021-04-07,378455.0,245763.0,132692.0,10610.0,3.24,2.11,1.14,909.0
Bolivia,South America,2021-04-08,400804.0,263732.0,137072.0,11813.0,3.43,2.26,1.17,1012.0
Bolivia,South America,2021-04-09,423842.0,282801.0,141041.0,14825.0,3.63,2.42,1.21,1270.0
Bolivia,South America,2021-04-10,428502.0,287004.0,141498.0,15242.0,3.67,2.46,1.21,1306.0
Bolivia,South America,2021-04-11,431018.0,289353.0,141665.0,15420.0,3.69,2.48,1.21,1321.0
Bolivia,South America,2021-04-12,447417.0,302991.0,144426.0,15398.0,3.83,2.6,1.24,1319.0
Bolivia,South America,2021-04-13,465896.0,317701.0,148195.0,15425.0,3.99,2.72,1.27,1321.0
Bolivia,South America,2021-04-14,486354.0,333137.0,153217.0,15414.0,4.17,2.85,1.31,1320.0
Bolivia,South America,2021-04-15,507411.0,348591.0,158820.0,15230.0,4.35,2.99,1.36,1305.0
Bolivia,South America,2021-04-16,530496.0,365333.0,165163.0,15236.0,4.54,3.13,1.41,1305.0
Bolivia,South America,2021-04-17,536374.0,370483.0,165891.0,15410.0,4.59,3.17,1.42,1320.0
Bolivia,South America,2021-04-18,539230.0,373139.0,166091.0,15459.0,4.62,3.2,1.42,1324.0
Bolivia,South America,2021-04-19,557394.0,385889.0,171505.0,15711.0,4.78,3.31,1.47,1346.0
Bolivia,South America,2021-04-20,577211.0,400087.0,177124.0,15902.0,4.94,3.43,1.52,1362.0
Bolivia,South America,2021-04-21,596366.0,413643.0,182723.0,15716.0,5.11,3.54,1.57,1346.0
Bolivia,South America,2021-04-22,619794.0,431138.0,188656.0,16055.0,5.31,3.69,1.62,1375.0
Bolivia,South America,2021-04-23,647118.0,456643.0,190475.0,16660.0,5.54,3.91,1.63,1427.0
Bolivia,South America,2021-04-24,656613.0,465823.0,190790.0,17177.0,5.63,3.99,1.63,1472.0
Bolivia,South America,2021-04-25,660610.0,469586.0,191024.0,17340.0,5.66,4.02,1.64,1485.0
Bosnia and Herzegovina,Europe,2021-02-11,0.0,,,,0.0,,,
Bosnia and Herzegovina,Europe,2021-02-12,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-13,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-14,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-15,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-16,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-17,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-18,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-19,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-20,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-21,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-22,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-23,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-24,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-25,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-26,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-27,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-02-28,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-01,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-02,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-03,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-04,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-05,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-06,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-07,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-08,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-09,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-10,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-11,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-12,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-13,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-14,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-15,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-16,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-17,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-18,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-19,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-20,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-21,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-22,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-23,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-24,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-25,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-26,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-27,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-28,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-29,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-30,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-03-31,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-04-01,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-04-02,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-04-03,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-04-04,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-04-05,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-04-06,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-04-07,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-04-08,0.0,,,263.0,,,,80.0
Bosnia and Herzegovina,Europe,2021-04-09,15000.0,,,263.0,0.46,,,80.0
Botswana,Africa,2021-03-25,0.0,0.0,,,0.0,0.0,,
Botswana,Africa,2021-03-26,0.0,,,1618.0,,,,688.0
Botswana,Africa,2021-03-27,0.0,,,1618.0,,,,688.0
Botswana,Africa,2021-03-28,0.0,,,1618.0,,,,688.0
Botswana,Africa,2021-03-29,0.0,,,1618.0,,,,688.0
Botswana,Africa,2021-03-30,0.0,,,1618.0,,,,688.0
Botswana,Africa,2021-03-31,0.0,,,1618.0,,,,688.0
Botswana,Africa,2021-04-01,0.0,,,1618.0,,,,688.0
Botswana,Africa,2021-04-02,12945.0,12945.0,,1618.0,0.55,0.55,,688.0
Botswana,Africa,2021-04-03,12945.0,,,1486.0,,,,632.0
Botswana,Africa,2021-04-04,12945.0,,,1354.0,,,,576.0
Botswana,Africa,2021-04-05,12945.0,,,1222.0,,,,520.0
Botswana,Africa,2021-04-06,12945.0,,,1090.0,,,,464.0
Botswana,Africa,2021-04-07,12945.0,,,959.0,,,,408.0
Botswana,Africa,2021-04-08,12945.0,,,827.0,,,,352.0
Botswana,Africa,2021-04-09,17808.0,17808.0,,695.0,0.76,0.76,,296.0
Botswana,Africa,2021-04-10,17808.0,,,940.0,,,,400.0
Botswana,Africa,2021-04-11,17808.0,,,1185.0,,,,504.0
Botswana,Africa,2021-04-12,25040.0,25040.0,,1430.0,1.06,1.06,,608.0
Botswana,Africa,2021-04-13,25040.0,,,1746.0,,,,742.0
Botswana,Africa,2021-04-14,25040.0,,,2061.0,,,,876.0
Botswana,Africa,2021-04-15,25040.0,,,2377.0,,,,1011.0
Botswana,Africa,2021-04-16,36652.0,36652.0,,2692.0,1.56,1.56,,1145.0
Botswana,Africa,2021-04-17,36652.0,,,2584.0,,,,1099.0
Botswana,Africa,2021-04-18,36652.0,,,2476.0,,,,1053.0
Botswana,Africa,2021-04-19,41612.0,41612.0,,2367.0,1.77,1.77,,1007.0
Brazil,South America,2021-01-16,0.0,0.0,,,0.0,0.0,,
Brazil,South America,2021-01-17,112.0,112.0,,112.0,0.0,0.0,,1.0
Brazil,South America,2021-01-18,1109.0,1109.0,,554.0,0.0,0.0,,3.0
Brazil,South America,2021-01-19,11470.0,11470.0,,3823.0,0.01,0.01,,18.0
Brazil,South America,2021-01-20,28543.0,28543.0,,7136.0,0.01,0.01,,34.0
Brazil,South America,2021-01-21,136519.0,136519.0,,27304.0,0.06,0.06,,128.0
Brazil,South America,2021-01-22,245877.0,245877.0,,40980.0,0.12,0.12,,193.0
Brazil,South America,2021-01-23,537774.0,537774.0,,76825.0,0.25,0.25,,361.0
Brazil,South America,2021-01-24,604722.0,604722.0,,86373.0,0.28,0.28,,406.0
Brazil,South America,2021-01-25,700608.0,700608.0,,99928.0,0.33,0.33,,470.0
Brazil,South America,2021-01-26,848883.0,848883.0,,119630.0,0.4,0.4,,563.0
Brazil,South America,2021-01-27,1129885.0,1129885.0,,157335.0,0.53,0.53,,740.0
Brazil,South America,2021-01-28,1450900.0,1450900.0,,187769.0,0.68,0.68,,883.0
Brazil,South America,2021-01-29,1668032.0,1656851.0,,203165.0,0.78,0.78,,956.0
Brazil,South America,2021-01-30,2003211.0,1923813.0,,209348.0,0.94,0.91,,985.0
Brazil,South America,2021-01-31,2074059.0,2046523.0,,209905.0,0.98,0.96,,988.0
Brazil,South America,2021-02-01,2124307.0,2107624.0,,203386.0,1.0,0.99,,957.0
Brazil,South America,2021-02-02,2292551.0,2292551.0,,206238.0,1.08,1.08,,970.0
Brazil,South America,2021-02-03,2521704.0,2521704.0,,198831.0,1.19,1.19,,935.0
Brazil,South America,2021-02-04,3073057.0,3073057.0,,231737.0,1.45,1.45,,1090.0
Brazil,South America,2021-02-05,3074906.0,3074906.0,,200982.0,1.45,1.45,,946.0
Brazil,South America,2021-02-06,3401383.0,3399421.0,1962.0,199739.0,1.6,1.6,0.0,940.0
Brazil,South America,2021-02-07,3553681.0,3534004.0,19677.0,211375.0,1.67,1.66,0.01,994.0
Brazil,South America,2021-02-08,3605538.0,3579850.0,25688.0,211604.0,1.7,1.68,0.01,996.0
Brazil,South America,2021-02-09,3820207.0,3786591.0,33616.0,218237.0,1.8,1.78,0.02,1027.0
Brazil,South America,2021-02-10,4120332.0,4069677.0,50655.0,228375.0,1.94,1.91,0.02,1074.0
Brazil,South America,2021-02-11,4406835.0,4326075.0,80760.0,190540.0,2.07,2.04,0.04,896.0
Brazil,South America,2021-02-12,4696136.0,4586270.0,109866.0,231604.0,2.21,2.16,0.05,1090.0
Brazil,South America,2021-02-13,5125206.0,4946738.0,178468.0,246260.0,2.41,2.33,0.08,1159.0
Brazil,South America,2021-02-14,5236943.0,5042713.0,194230.0,240466.0,2.46,2.37,0.09,1131.0
Brazil,South America,2021-02-15,5293979.0,5076110.0,217869.0,241206.0,2.49,2.39,0.1,1135.0
Brazil,South America,2021-02-16,5609937.0,5324317.0,285620.0,255676.0,2.64,2.5,0.13,1203.0
Brazil,South America,2021-02-17,5883539.0,5326007.0,557532.0,251887.0,2.77,2.51,0.26,1185.0
Brazil,South America,2021-02-18,6206680.0,5482925.0,723755.0,257121.0,2.92,2.58,0.34,1210.0
Brazil,South America,2021-02-19,6535156.0,5640483.0,894673.0,262717.0,3.07,2.65,0.42,1236.0
Brazil,South America,2021-02-20,6813168.0,5756361.0,1056807.0,241137.0,3.21,2.71,0.5,1134.0
Brazil,South America,2021-02-21,6950802.0,5817908.0,1132894.0,244837.0,3.27,2.74,0.53,1152.0
Brazil,South America,2021-02-22,7028356.0,5857080.0,1171276.0,247768.0,3.31,2.76,0.55,1166.0
